timestamp,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0.0,0.49193734,0.5990742099999999,0.49911794,0.61502144,0.48475677,0.61183199,0.51527435,0.62140033,0.47757611,0.61502144,0.53502101,0.57355863,0.47039551,0.55442199,0.54938227,0.50339088,0.46141976,0.4523598,0.52425015,0.57355863,0.46141976,0.49063319000000005,0.53143072,0.36305535,0.48834705,0.36305535,0.54220164,0.19720441,0.47757611,0.23547763,0.56194836,0.05686884999999997,0.49193734,0.15255213
0.1001,0.48318997,0.59289137,0.48854667,0.6055809,0.47783327,0.6055809,0.50461674,0.61827055,0.47247663,0.6150981200000001,0.52782887,0.5738569499999999,0.46890551,0.55799496,0.53854233,0.48820220999999997,0.45819217,0.45330596,0.50818783,0.55482253,0.45640665,0.49771947000000005,0.52425778,0.36130649000000004,0.48318997,0.36130649000000004,0.5331856,0.20268666999999996,0.47069106,0.23123806999999996,0.55996901,0.059928830000000044,0.48854667,0.14875591
0.2002,0.48169523,0.5932126600000001,0.48886299,0.6059477,0.47631937,0.6059477,0.50319862,0.61868268,0.46915159,0.6123151499999999,0.52291012,0.5741101200000001,0.46915159,0.55819139,0.53545374,0.48814881,0.45302397,0.46586263000000006,0.50499058,0.54864013,0.45302397,0.51680261,0.51932609,0.35761498999999997,0.47990328,0.36079872,0.53007782,0.18569225,0.4673596,0.22708112000000003,0.55874908,0.05834222,0.48886299,0.14748728
0.3003,0.48435888,0.60186896,0.49160546,0.61474389,0.47711235,0.61474389,0.504287,0.62761888,0.46986574,0.6211814,0.52421504,0.57933775,0.46805406,0.56324407,0.53870827,0.48599428,0.44631439,0.4795568,0.50972199,0.54393163,0.45356092,0.5374941200000001,0.51878011,0.37333834,0.47892395,0.37333834,0.52964997,0.20918267999999995,0.47167739,0.23815131,0.55320132,0.06755792999999999,0.48798221,0.14802653
0.4004,0.48701453,0.60417202,0.49251074,0.6204471899999999,0.4796862,0.6171921499999999,0.50716734,0.63021237,0.47052589,0.62695733,0.52548808,0.58138674,0.46686172,0.56836659,0.54564089,0.49024557999999996,0.44670892,0.4837355,0.51999187,0.52930608,0.45403719,0.53907114,0.51815975,0.37631917000000004,0.47785416,0.37631917000000004,0.52915227,0.21356719999999996,0.47419006,0.23960751000000002,0.54930508,0.07685536000000004,0.4888466,0.14846623000000003
0.5005,0.49274087,0.60524613,0.50003624,0.61820772,0.4854455,0.61820772,0.51280308,0.62468857,0.47632632,0.62468857,0.53104144,0.5728420599999999,0.46903101,0.56960168,0.54927981,0.48211074,0.45079255,0.47887033,0.52556998,0.51775521,0.46173564,0.52747643,0.52009833,0.37193692,0.47997397,0.37517738,0.52921754,0.21315706,0.47632632,0.24556111999999997,0.54927981,0.07381963999999996,0.48909315,0.15158939000000005
0.6006,0.49896497,0.59800035,0.50808454,0.61096251,0.49349323,0.61096251,0.52085197,0.6174435899999999,0.48254967,0.62068415,0.53726727,0.56559479,0.47160617,0.56883538,0.55368257,0.46513772,0.45519096,0.46837830999999996,0.53179544,0.5072648799999999,0.46795836,0.5137459600000001,0.52449983,0.36468071,0.48254967,0.36792123,0.53179544,0.20265317000000005,0.4770779,0.23829924999999996,0.55003464,0.06979053999999996,0.48802146,0.14756376000000004
0.7007,0.50194043,0.59725603,0.51108062,0.61024758,0.49645624,0.6134954699999999,0.52387685,0.6134954699999999,0.485488,0.61999121,0.54032934,0.5647772799999999,0.47451967,0.56802511,0.55678171,0.46409297000000005,0.45989531,0.46734083000000004,0.5330171,0.50956327,0.47269163,0.51281115,0.52753299,0.36016077,0.48365992,0.36340868000000004,0.53484517,0.1945188,0.47817582,0.23998916000000003,0.54946959,0.07109927999999999,0.48914403,0.15229636000000002
0.8008,0.50124067,0.60143086,0.50861859,0.61781624,0.49386278,0.61781624,0.52152997,0.6243704,0.48279589,0.6243704,0.53997469,0.57193717,0.475418,0.57193717,0.55473053,0.47034788000000005,0.45881766,0.47690201,0.52521884,0.51950401,0.47172904,0.52278107,0.52706337,0.36548144000000005,0.48464036,0.37203556000000004,0.53444129,0.20490467999999995,0.47357351,0.24750673999999995,0.55104148,0.07382160000000004,0.48279589,0.15902567
0.9009,0.49035016,0.6079469,0.49768072,0.62097117,0.4830195,0.62097117,0.51234192,0.62748328,0.47568893,0.6242272600000001,0.53433383,0.5753862599999999,0.47568893,0.5656180399999999,0.55266029,0.48096037,0.45736241,0.48096037,0.51783991,0.5135210800000001,0.46652564,0.53305739,0.52517045,0.36699814,0.4830195,0.37351024,0.53066844,0.20419489999999996,0.46835828,0.24977976000000002,0.55082762,0.06744002999999998,0.4738563,0.15861004999999995
1.001,0.48050183,0.6029971199999999,0.4859747,0.61920327,0.47320467,0.61596206,0.50056922,0.6256857499999999,0.46590742,0.62244457,0.52246082,0.57058471,0.46955603,0.5641022600000001,0.54617685,0.47334754,0.45313725,0.47658873,0.50604218,0.49927747,0.46043444,0.52196613,0.5188123,0.36638665000000004,0.48050183,0.37286913,0.52610958,0.20756596000000005,0.46225882,0.25294328,0.54982549,0.07143396000000002,0.46590742,0.16542983
1.1011,0.46887082,0.58790046,0.47599149,0.60371453,0.46175018,0.60055172,0.4902328,0.61004019,0.45640963,0.6068773599999999,0.51159477,0.55627233,0.45997,0.54678386,0.54007739,0.47087634,0.44750881,0.46138793,0.5009138,0.47720206,0.45106918,0.50250453,0.51337492,0.36017793,0.47599149,0.36334067999999997,0.51871544,0.21468842,0.45818982,0.24947940999999996,0.54897827,0.06919903000000005,0.46887082,0.16092074
