timestamp,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0.0,0.5004822,0.60535589,0.50693357,0.61968359,0.49564356,0.61681807,0.51822346,0.62254909,0.48757935,0.61968359,0.53596485,0.57956597,0.47951514,0.5738349,0.54725474,0.49646515,0.46016091,0.49646515,0.52467489,0.55377612,0.47467655,0.5509105599999999,0.52467489,0.39330578000000005,0.4859665,0.39903677000000004,0.5327391,0.26149069999999996,0.47951514,0.27581847000000004,0.55048048,0.14113796,0.48435369,0.18985211999999996
0.1001,0.50531846,0.59961569,0.51169938,0.61095268,0.49893752,0.61095268,0.52446121,0.6194553700000001,0.49096137,0.61662114,0.5404135,0.57410753,0.4829852,0.5712733,0.54998493,0.48908025,0.46543765,0.48908025,0.52765167,0.55143356,0.47979468,0.54009661,0.52924693,0.38704759,0.48936614,0.38988179,0.53562778,0.25667244,0.47819948,0.27651214999999996,0.54998493,0.14046860000000005,0.48458043,0.19148498999999997
0.2002,0.50480545,0.60566765,0.50959992,0.6170254900000001,0.49841279,0.6170254900000001,0.52398336,0.62270436,0.49361834,0.619865,0.54475957,0.57727319,0.48882383,0.5715942700000001,0.55275035,0.49492908,0.46804771,0.49208969,0.53037608,0.56307593,0.48243123,0.54603925,0.53037608,0.38703001000000004,0.49202019,0.3927089,0.53676879,0.2507363,0.47923487,0.27629143,0.54955399,0.13715827000000003,0.4856275,0.19110786999999996
0.3003,0.50147301,0.61053008,0.50631565,0.62200192,0.49663049,0.62200192,0.52245772,0.63060573,0.49340206,0.62486982,0.54344237,0.58471859,0.48855942,0.57611468,0.54989922,0.5015479899999999,0.46757483,0.49581211999999997,0.52730036,0.57037878,0.48048845,0.55317113,0.52891451,0.39256585,0.49017367,0.39830178000000005,0.5353713,0.25777215,0.47887421,0.28071576,0.54989922,0.14018624999999996,0.485331,0.19180936000000004
0.4004,0.49769753,0.60854974,0.5025391,0.62288636,0.49285603,0.6200190800000001,0.51867759,0.63148832,0.48962831,0.6257537,0.53965759,0.58274391,0.48640066,0.57700929,0.5428853,0.49959159,0.46703443,0.49672430999999995,0.52029145,0.57127464,0.47671753,0.5512034,0.52513301,0.39636826999999997,0.48801446,0.39923549,0.53158844,0.25873691,0.47671753,0.27880799999999994,0.54934067,0.13830929999999997,0.48317295,0.18992131999999995
0.5005,0.49033651,0.6041328,0.49674335,0.61551586,0.48713309,0.61551586,0.51276046,0.62120736,0.482328,0.61836162,0.53198105,0.57567525,0.48072618,0.57282957,0.53518438,0.49030268,0.46150571,0.49314839,0.51276046,0.56144655,0.46951428,0.5415262599999999,0.52076906,0.39354705999999995,0.48392963,0.39639276,0.5271759,0.25979655999999995,0.47592106,0.27687114,0.54959977,0.14027488,0.482328,0.18865263
0.6006,0.48407349,0.60405058,0.48888931,0.6154589699999999,0.48086295,0.6154589699999999,0.50333679,0.61831105,0.48246822,0.6154589699999999,0.52581072,0.57552969,0.47765237,0.5669734200000001,0.53223187,0.49567109,0.45838904,0.49281907,0.50654733,0.5641213700000001,0.46481013,0.53560036,0.5177843,0.39584798,0.48246822,0.39870006,0.52260017,0.27035600000000004,0.47283655,0.27891225,0.54988986,0.14771610000000002,0.48246822,0.19049740000000004
0.7007,0.47819322,0.6064281499999999,0.4830423,0.61791521,0.47657686,0.61791521,0.49920583,0.62365881,0.47819322,0.62078696,0.52345121,0.58058217,0.47334415,0.57483861,0.52830029,0.50304416,0.45879689,0.49155706,0.50243855,0.57196677,0.46364599,0.52601841,0.51860213,0.40253192000000004,0.48465863,0.40253192000000004,0.52183491,0.27330184,0.47334415,0.28478908999999997,0.55577838,0.14407205999999995,0.4830423,0.19002050000000004
0.8008,0.47722715,0.60087687,0.48379001,0.61253712,0.47394577,0.61253712,0.50019723,0.61836722,0.47394577,0.61836722,0.52316725,0.57755643,0.47066432,0.57172635,0.53137076,0.50176501,0.4624607,0.50176501,0.50511932,0.57464141,0.46082002,0.5105102100000001,0.52152646,0.39682304999999995,0.48707145,0.39973819,0.52644861,0.26564562,0.47558647,0.28313588999999995,0.55434078,0.13446826,0.48379001,0.18985419999999997
0.9009,0.49362603,0.59686649,0.50017965,0.60851029,0.48871079,0.60851029,0.51492536,0.61142126,0.48379558,0.61142126,0.53294784,0.56484595,0.47396517,0.5590241,0.54933196,0.48916113000000006,0.46741146,0.49207210999999995,0.52475584,0.56193504,0.45430428,0.46878445,0.52639425,0.38145584,0.48707241,0.38436680999999995,0.53130943,0.25337385999999995,0.47396517,0.26501763,0.55260879,0.12820273999999998,0.48215717,0.18933283999999995
1.001,0.52398455,0.59200817,0.53049672,0.6035784799999999,0.51747215,0.6035784799999999,0.537009,0.60647103,0.50607568,0.60936368,0.54352129,0.5601896900000001,0.48491079,0.55440459,0.5711984,0.49076766000000005,0.44746524,0.5139083600000001,0.55654585,0.5601896900000001,0.4214161,0.48208994000000005,0.53538096,0.37795681000000003,0.49305114,0.37506419,0.54677737,0.25068307,0.48002657,0.25936085,0.55491775,0.12630187999999998,0.4783985,0.19572389
1.1011,0.54070997,0.57132944,0.54702967,0.5825576800000001,0.53439027,0.5853647900000001,0.55334944,0.5825576800000001,0.52017093,0.59097892,0.54860961,0.5460659,0.50121164,0.55448711,0.56440896,0.48992473000000003,0.45855346,0.5236094600000001,0.56914872,0.53203058,0.49647182,0.5039600399999999,0.53597015,0.37483513,0.49805179,0.37202805000000005,0.54544973,0.25693858,0.49015206,0.25132436,0.55492938,0.13062083999999996,0.4601334,0.20079725999999998
