timestamp,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0.0,0.50212371,0.62066773,0.50957215,0.6372096199999999,0.49467534,0.6372096199999999,0.52446878,0.64051798,0.48536482,0.6372096199999999,0.54308975,0.58096725,0.47791648,0.5776588899999999,0.55426228,0.48171591999999996,0.45929557,0.47840755999999995,0.52633089,0.55450025,0.47791648,0.52803323,0.53005511,0.36592287,0.48536482,0.36923121999999997,0.53564131,0.21042919000000004,0.47791648,0.23689616000000002,0.55426228,0.06155235000000003,0.48536482,0.14757001000000003
0.1001,0.49906659,0.62293899,0.50658047,0.6396264700000001,0.49155265,0.6396264700000001,0.52348685,0.64296392,0.48403874,0.6396264700000001,0.54227167,0.58288908,0.47840333,0.57955161,0.55354255,0.48276436,0.45773998,0.48943925,0.52160841,0.54617664,0.47464627,0.53282675,0.52724379,0.36595206999999996,0.48403874,0.37262708,0.53287935,0.20575255000000003,0.47276783,0.23912734000000002,0.55354255,0.062240359999999995,0.48216024,0.14901513
0.2002,0.49487811,0.62125385,0.50235713,0.6378637899999999,0.4873991,0.6378637899999999,0.51918489,0.64118573,0.47992009,0.63454184,0.53788227,0.5780681999999999,0.47618064,0.5714242199999999,0.55097061,0.48173082,0.45374361,0.48837483000000004,0.51544535,0.53156051,0.46683186,0.53488249,0.5229243,0.36546171000000005,0.48178983,0.37542766000000005,0.52853358,0.20932870999999997,0.47244111,0.23922652,0.55284029,0.06316173000000003,0.48178983,0.15285510000000002
0.3003,0.48534203,0.6143461800000001,0.49267212,0.62736955,0.47984442,0.62736955,0.50916493,0.6306254,0.47434682,0.62736955,0.52932274,0.56876427,0.47068176,0.5655084,0.54581559,0.47108877000000005,0.44685888,0.4841122,0.51099747,0.50364727,0.46151915,0.5264382400000001,0.51832753,0.36364573,0.47801194,0.37015748000000004,0.52382517,0.21713251,0.47434682,0.24317937999999995,0.55314559,0.06736350000000002,0.48534203,0.15201562999999996
0.4004,0.48201576,0.61277497,0.48748788,0.62573797,0.47471967,0.6224971699999999,0.50208002,0.6289787,0.46742359,0.62573797,0.5239684,0.56416389,0.4655996,0.5609231,0.54220867,0.47342312,0.44371128,0.47990465000000004,0.50937617,0.48962682,0.45830345,0.53175643,0.51302421,0.36323797999999996,0.47471967,0.36647862,0.51849639,0.21416378000000003,0.47107163,0.24008982999999995,0.55132884,0.06508976,0.48566389,0.14610838999999998
0.5005,0.48107958,0.61733276,0.48658404,0.63037246,0.47374028,0.62711251,0.50126266,0.63363236,0.46640104,0.63037246,0.5232805,0.5716939,0.46273142,0.5684339700000001,0.54346341,0.48041617999999997,0.44254836,0.48693597,0.51043665,0.49997568000000003,0.45539206,0.53909463,0.51410639,0.36957878,0.47374028,0.37283873999999995,0.5232805,0.21310269999999998,0.47190547,0.23918205000000003,0.55080277,0.06966620999999995,0.48474923,0.14790440000000005
0.6006,0.48304826,0.62285045,0.49046117,0.63602096,0.47748858,0.6327283100000001,0.50528687,0.63931352,0.4700757,0.63602096,0.5275256,0.58004647,0.46451607,0.57346126,0.54605776,0.48785334999999996,0.44598383,0.48785334999999996,0.5164063,0.52407205,0.45710316,0.54053509,0.51825941,0.37590444,0.47748858,0.37919706,0.52937883,0.21785896999999999,0.47563538,0.24419999000000003,0.5516175,0.06969130000000001,0.48490149,0.14871400999999995
0.7007,0.49218258,0.6180612400000001,0.49955791,0.63444084,0.48665112,0.63116488,0.51246476,0.63116488,0.47743201,0.63116488,0.5345906,0.57547426,0.4682129,0.56892243,0.54934126,0.4837485,0.44793081,0.48702437,0.51984,0.54271504,0.466369,0.54599091,0.52352768,0.3723672,0.48111969,0.3723672,0.5345906,0.21512299999999995,0.48111969,0.23805451,0.55302888,0.06770670000000001,0.48665112,0.14632880999999998
0.8008,0.49843612,0.6119070600000001,0.50579733,0.62825537,0.49291515,0.62498572,0.52051979,0.62825537,0.48371363,0.62498572,0.53892285,0.57267106,0.47267181,0.56940138,0.55364531,0.48438996,0.45242843,0.48112023000000004,0.52788103,0.55305302,0.47267181,0.53670469,0.52788103,0.36341219999999996,0.48371363,0.36668186999999997,0.53708255,0.20646821999999998,0.48003298,0.23262548000000005,0.55364531,0.06260275999999998,0.48923454,0.15088378999999996
0.9009,0.49264446,0.61537042,0.49815559,0.62842581,0.48529634,0.62842581,0.51468891,0.63168967,0.47794819,0.6251619500000001,0.53857028,0.57620412,0.47243708,0.5664126,0.55142957,0.48481624999999995,0.45590377,0.47828853000000005,0.52203697,0.5468294899999999,0.47243708,0.53703791,0.52938515,0.36405367,0.48529634,0.36731749999999996,0.53857028,0.20738864,0.4797852,0.23676324000000004,0.55326664,0.06377900000000003,0.48713335,0.15190309000000002
