timestamp,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0.0,0.48589772,0.60007796,0.49273577,0.61222696,0.48076922,0.61222696,0.50812113,0.61526421,0.47564071,0.61526421,0.52692568,0.56363085,0.47051224,0.56666806,0.54402065,0.47251296,0.44828874,0.49073654,0.5183782,0.49984837000000004,0.4602553,0.53933275,0.51666868,0.37228340000000004,0.47393122,0.37835801,0.53034461,0.23560673,0.46538371,0.26294207999999997,0.55598718,0.10196728,0.47564071,0.17486155000000003
0.1001,0.48780304,0.60751024,0.49456686,0.6195275499999999,0.48103914,0.6195275499999999,0.50809467,0.62253192,0.47427526,0.6255362600000001,0.52669531,0.5744625,0.46920237,0.5744625,0.54529589,0.49034113,0.44552881,0.49935406000000004,0.52162248,0.50536269,0.46074748,0.55944079,0.51824045,0.38518924,0.47596622,0.38819355,0.52838629,0.24999397999999995,0.47089332,0.2650156,0.54867792,0.11479883999999996,0.47596622,0.17188119999999996
0.2002,0.48789024,0.60863161,0.49455315,0.6204696599999999,0.48122731,0.6204696599999999,0.51121056,0.62638867,0.47623006,0.62638867,0.52953368,0.57903653,0.47123289,0.57903653,0.5461911,0.49617027999999996,0.44791254,0.50208926,0.52620226,0.51688683,0.46123838,0.55536041,0.51787347,0.39258742,0.47789583,0.39554691,0.52620226,0.25644988,0.47456431,0.26532829,0.54285961,0.12327188,0.47623006,0.17358357000000002
0.3003,0.49422091,0.59911835,0.50098121,0.61413193,0.48915082,0.61413193,0.51619172,0.62314007,0.48239064,0.6201372700000001,0.53478223,0.57209396,0.47394031,0.5750966399999999,0.54999274,0.48201263000000005,0.45534977,0.49102073999999996,0.52633196,0.5270533,0.46887016,0.53906414,0.52126181,0.3919313,0.48070055,0.39493406,0.52802211,0.25380653,0.47563037,0.26882010999999995,0.54492253,0.11568188999999995,0.47732043,0.17273349000000005
0.4004,0.49922317,0.59380269,0.50598633,0.60882288,0.49415082,0.60882288,0.52120358,0.614831,0.48569673,0.614831,0.53980237,0.5697704299999999,0.4772428,0.5727744100000001,0.55163795,0.47664523000000003,0.46033478,0.48565738999999997,0.52627599,0.536726,0.4772428,0.52470982,0.52627599,0.37751204000000005,0.48400599,0.38352007,0.53303915,0.2393263,0.47555193,0.25735050000000004,0.54656559,0.11015266000000001,0.47893357,0.17323750000000004
0.5005,0.50100827,0.5937841500000001,0.5077908,0.6058345700000001,0.4942258,0.6058345700000001,0.52305138,0.6148723700000001,0.4874433,0.6178849900000001,0.5417031,0.57269597,0.48066086,0.57269597,0.55018127,0.47930539000000005,0.46370468,0.48533052,0.52305138,0.54256991,0.47557396,0.5244943799999999,0.52644259,0.37988949000000005,0.48574767,0.38591474000000003,0.53322512,0.23829727999999994,0.47048718,0.26541072,0.54679,0.11176807,0.47726959,0.17804520999999995
0.6006,0.49470463,0.60058784,0.50154179,0.61273548,0.48957673,0.61273548,0.5186348,0.62488312,0.48615813,0.62184617,0.53743702,0.57629263,0.48273951,0.57629263,0.54769284,0.48518550000000005,0.46222791,0.49125934000000004,0.5186348,0.5368128999999999,0.47077441,0.5398497600000001,0.52376258,0.38193077,0.48273951,0.38800466,0.53230917,0.23919636,0.46735582,0.26652849,0.54598355,0.10860943999999995,0.47077441,0.1754213
0.7007,0.490527,0.59654316,0.49733186,0.6086334600000001,0.48542333,0.6086334600000001,0.51604545,0.6146786200000001,0.48031959,0.6146786200000001,0.53305775,0.56934014,0.47691712,0.56934014,0.54156387,0.47866308999999996,0.45650244,0.49075335,0.51604545,0.53004673,0.46500859,0.5360918299999999,0.5211491,0.38194101999999996,0.48202091,0.39100868,0.52625281,0.24592548999999997,0.46670979,0.26103818,0.54666758,0.11293249999999999,0.47011226,0.17036121999999998
0.8008,0.49160647,0.59093213,0.50002694,0.6029005599999999,0.48655424,0.60589269,0.51518375,0.6088848099999999,0.47981796,0.6118769,0.53202462,0.5669952300000001,0.47476563,0.5669952300000001,0.53876096,0.47423983000000003,0.45287257,0.48321616999999994,0.51181555,0.53408203,0.46466118,0.5310899600000001,0.52023596,0.3784923,0.47813383,0.38148445,0.52865642,0.24085522000000004,0.46634522,0.2588079,0.54886544,0.11219460000000003,0.46971339,0.16904467
0.9009,0.50947118,0.5815523,0.51616108,0.59046674,0.50278121,0.59343821,0.52954084,0.59640965,0.49441892,0.60532412,0.54124808,0.5548090299999999,0.47769412,0.56669489,0.54459304,0.45972179999999996,0.459297,0.48052209999999995,0.52285087,0.52806571,0.47936663,0.52509427,0.52285087,0.37652051,0.47936663,0.37949197999999995,0.53623068,0.24280405000000005,0.4643144,0.26063293,0.5563004,0.10611618,0.47100425,0.17148870000000005
