timestamp,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0.0,0.54739982,0.59977725,0.55628335,0.61556056,0.54029286,0.61556056,0.56872022,0.61240396,0.52963269,0.61240396,0.58826393,0.55558398,0.51541913,0.54927063,0.6078077,0.45772718999999995,0.50298214,0.44825727000000004,0.57405037,0.527174,0.52963269,0.5145472600000001,0.575827,0.34724391,0.5260793,0.34724391,0.58648729,0.205194,0.50298214,0.23044728999999997,0.60070097,0.04420394000000005,0.49765199,0.14206070000000004
0.1001,0.53763008,0.60541031,0.54650253,0.62117404,0.53053212,0.61802128,0.55892408,0.61802128,0.51988512,0.61486849,0.58021802,0.5549663899999999,0.50923812,0.5486609,0.60328645,0.46038400999999995,0.49681658,0.44777303999999996,0.57134563,0.5076752,0.51988512,0.51082793,0.56957102,0.34373248,0.51988512,0.34688514000000004,0.58199251,0.20185894000000004,0.49859113,0.22708088000000004,0.59973752,0.04737437,0.49681658,0.14195674999999996
0.2002,0.52557069,0.6140276499999999,0.53458369,0.62683851,0.52016282,0.62683851,0.54539943,0.6236357699999999,0.5111497,0.6236357699999999,0.56883347,0.5627843699999999,0.4985314,0.55958167,0.59587276,0.46670323999999996,0.48591298,0.46350055999999995,0.56342566,0.49232483000000005,0.50574183,0.5147438,0.55982035,0.34820317999999995,0.5111497,0.35460860000000005,0.57424128,0.18806785000000004,0.49492612,0.22970301000000004,0.59947795,0.04394615000000002,0.49492612,0.14002733999999994
0.3003,0.51766461,0.62003013,0.52497011,0.6330097299999999,0.51035917,0.6330097299999999,0.5377546,0.62976483,0.50122744,0.62976483,0.55784452,0.5616222900000001,0.49209565,0.5616222900000001,0.58341348,0.47076558999999996,0.47383213,0.47076558999999996,0.55601817,0.48050022000000003,0.49209565,0.53241837,0.54871273,0.35070497,0.50122744,0.35394990000000004,0.56880265,0.18846089,0.4884429,0.23388916000000004,0.59802431,0.042441249999999986,0.49209565,0.13978760999999995
0.4004,0.51066172,0.62331474,0.518022,0.63639179,0.50330138,0.63639179,0.53090245,0.6331225,0.49594107,0.6331225,0.55114329,0.5677374900000001,0.48674074,0.5677374900000001,0.57322419,0.47946763000000003,0.46649989,0.48273689,0.54746318,0.47946763000000003,0.48490065,0.53831419,0.54378307,0.35523605,0.49778113,0.35850530999999997,0.56402385,0.19831191999999997,0.48490065,0.23427367,0.59346497,0.05119562,0.49042088,0.13946539000000002
0.5005,0.50828511,0.62876648,0.51570368,0.6419470899999999,0.50272113,0.6419470899999999,0.53054082,0.6419470899999999,0.49344784,0.63865197,0.54908741,0.5760440499999999,0.48417458,0.5727488700000001,0.57134324,0.48707484999999995,0.46748275,0.48707484999999995,0.54723275,0.49366522,0.48417458,0.54309246,0.54352343,0.36844933,0.49715716,0.36844933,0.56207001,0.21357727000000004,0.4878839,0.23664320000000005,0.58803505,0.0620001,0.48973855,0.14108383999999996
0.6006,0.50964797,0.6283487999999999,0.51710773,0.64160246,0.50405324,0.64160246,0.53202713,0.64160246,0.49659353,0.64160246,0.55254132,0.57864764,0.48540393,0.57533425,0.57305557,0.48255866999999997,0.47048455,0.48587214999999995,0.5488115,0.50575265,0.49099869,0.5388866999999999,0.54508168,0.36990272999999996,0.49845845,0.36990272999999996,0.56000102,0.21417235999999995,0.49099869,0.24067974000000003,0.58797497,0.07169579999999998,0.49099869,0.14127731
0.7007,0.51656574,0.61974955,0.52395296,0.63287437,0.50917846,0.63287437,0.53688061,0.63287437,0.5017913,0.63287437,0.55904222,0.5738125700000001,0.49071044,0.57053137,0.57935709,0.47537619,0.475936,0.47537619,0.54796141,0.51803198,0.49809766,0.52131319,0.5498082,0.36053383000000006,0.50363809,0.36381501000000005,0.56088907,0.20631683,0.49255723,0.23256648000000002,0.58674425,0.06850593999999999,0.49255723,0.14069264999999997
0.8008,0.52510971,0.6166852700000001,0.5324384,0.6297062,0.51778096,0.6297062,0.54526359,0.6297062,0.50862014,0.6297062,0.56724966,0.57111239,0.49762711,0.56785721,0.58373916,0.47020083999999995,0.48296976,0.47345607999999995,0.55259228,0.52553949,0.50495589,0.5190290200000001,0.55808872,0.34975815,0.50862014,0.35626846999999995,0.56908178,0.19676316000000005,0.49396282,0.22931528,0.58740354,0.06329965999999998,0.49396282,0.14142465999999998
0.9009,0.5279187,0.61729464,0.53528273,0.6336492899999999,0.5205546,0.6336492899999999,0.54816991,0.63692021,0.51319051,0.6336492899999999,0.57210314,0.57477248,0.5039854,0.57150155,0.58499038,0.47010266999999994,0.48741621,0.47664452,0.55369294,0.53225034,0.50950849,0.53225034,0.56105703,0.35561991000000004,0.51319051,0.36216176,0.57026207,0.201886,0.49846235,0.23786622000000002,0.58867234,0.06450677000000005,0.4947803,0.14300919
