timestamp,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0.0,0.49505645,0.60683179,0.50167346,0.6185881799999999,0.48843947,0.6185881799999999,0.51490742,0.6185881799999999,0.48182249,0.6185881799999999,0.53310412,0.56862357,0.47355127,0.5656844400000001,0.54633814,0.48045063,0.45535451,0.48632878,0.5231787,0.5392325499999999,0.4685885,0.53629342,0.5231787,0.38639950999999995,0.48182249,0.38639950999999995,0.53310412,0.25414020000000004,0.47520548,0.26883572,0.54468387,0.13069814000000002,0.48347673,0.18654108000000003
0.1001,0.49954945,0.60610864,0.50617337,0.61787742,0.49292555,0.61787742,0.51942122,0.62081957,0.48464561,0.61787742,0.53598112,0.5708024199999999,0.47802168,0.56786019,0.55088496,0.47959483,0.45980582,0.48547918,0.5260452,0.5384384099999999,0.4713977,0.5384384099999999,0.5260452,0.38250279,0.48630157,0.38544488,0.53432518,0.25010455,0.47470966,0.27069980000000005,0.54591697,0.12947518000000002,0.48298961,0.18831878999999996
0.2002,0.49828497,0.6130518300000001,0.50498831,0.62496164,0.49158159,0.62496164,0.51839495,0.62793911,0.4832024,0.62793911,0.53682923,0.58029979,0.47817487,0.5743449,0.55023587,0.49395359000000005,0.46141648,0.49395359000000005,0.52509832,0.54754779,0.47314733,0.54754779,0.52509832,0.38974266999999996,0.48487824,0.39569759000000004,0.53347754,0.25277972000000004,0.47147149,0.27659935,0.54688418,0.13070399,0.47985071,0.19620817999999995
0.3003,0.49270302,0.6130778800000001,0.49939933,0.6249752900000001,0.48768076,0.6249752900000001,0.51279199,0.6279496,0.48098445,0.6279496,0.53288108,0.5803602,0.47596216,0.5773858700000001,0.54459965,0.49410433,0.46089545,0.49410433,0.51948839,0.54764244,0.46926588,0.54169375,0.52283657,0.39297682,0.48433265,0.39595115000000003,0.53120691,0.25615716,0.47093993,0.27697760000000005,0.54627371,0.13123488000000005,0.47931036,0.19369614000000002
0.4004,0.48820153,0.60282937,0.49480551,0.6145626,0.48159757,0.6145626,0.50966448,0.61749595,0.47664458,0.61749595,0.52782547,0.5705627799999999,0.47334257,0.5676294900000001,0.53773153,0.48549646,0.45683259,0.48842973,0.51296651,0.54709622,0.46343654,0.5324295800000001,0.51957047,0.39163011000000003,0.48324853,0.39456344,0.52617455,0.25963055999999995,0.47169155,0.27429718000000003,0.54598647,0.13056445000000005,0.47994655,0.18629759999999995
0.5005,0.4839263,0.60430899,0.49050912,0.6160046800000001,0.47898912,0.61308077,0.50532043,0.61892861,0.4724063,0.6160046800000001,0.52342325,0.57214579,0.4724063,0.56629795,0.53329748,0.49319977000000004,0.45759493,0.49027586,0.50696617,0.55460227,0.45924062,0.53121084,0.51848614,0.39378631,0.48228058,0.39671027999999997,0.52342325,0.2651335,0.4724063,0.27682936,0.54975468,0.13648086999999998,0.47898912,0.18618767999999997
0.6006,0.4814837,0.59793064,0.48808247,0.60965461,0.47653466,0.60965461,0.50292957,0.6184475700000001,0.4715856,0.61551657,0.52272582,0.57741374,0.4715856,0.57155174,0.53262395,0.49534601,0.46333712,0.49534601,0.50622898,0.55396581,0.46003777,0.51586294,0.52272582,0.39569235,0.48808247,0.39569235,0.5243755,0.26672882,0.47488499,0.28431474999999995,0.55736923,0.13483423000000005,0.47983402,0.18759197000000005
0.7007,0.48952618,0.58946341,0.49607602,0.6011002999999999,0.48461396,0.6011002999999999,0.51245028,0.60691875,0.47970167,0.60691875,0.53046215,0.56618959,0.47315186,0.5603711,0.54519904,0.48473120000000003,0.46987706,0.48473120000000003,0.51900011,0.54582503,0.4600524,0.47891282999999996,0.52718723,0.37999910000000003,0.48788881,0.38581752999999996,0.53046215,0.25199311999999996,0.47315186,0.27526695,0.55502373,0.12689644,0.47970167,0.19089931000000004
0.8008,0.52027035,0.58867091,0.52680647,0.60028356,0.51373434,0.60028356,0.53334254,0.6031866699999999,0.50066215,0.6060899200000001,0.54151261,0.5596393,0.48105392,0.5480267400000001,0.56765699,0.48706037,0.45654362,0.49286675,0.55295074,0.5480267400000001,0.44020337,0.46383518,0.5366106,0.37383729,0.49249205,0.37093419000000005,0.54641473,0.24319517999999996,0.47615188,0.25771093,0.55785286,0.12706894000000002,0.47615188,0.18803525
0.9009,0.544837,0.56784523,0.54959631,0.57911974,0.53849113,0.57911974,0.55276918,0.57911974,0.52262676,0.58757561,0.54642338,0.54247755,0.50041646,0.54247755,0.56704724,0.50301662,0.44965014,0.50583526,0.57022005,0.54811478,0.47979265,0.48892349,0.53849113,0.37335944,0.50041646,0.36490356999999995,0.55118275,0.25215827999999996,0.49407062,0.24370229,0.55594212,0.12250101999999996,0.46075529,0.20142280999999995
